STRUCTURE_NUMBER_008,COUNTY_CODE_003,FACILITY_CARRIED_007,FEATURES_DESC_006A,LOCATION_009,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,YEAR_BUILT_027,ADT_029,MODEL_DETERIORATION_RISK_SCORE,RISK_RANK,RISK_PERCENTILE,RISK_GROUP
000000000006703,15,RAILROAD ST. BR 42,SOUTH FORK SUGAR CREEK,RAILROAD ST. TROY BORO,7.0,7.0,7.0,1990.0,1000.0,0.198952,19206,8.5,Very low
000000000006517,15,SR 4022,STONE LICK CREEK,1 MI NW OF WILAWANA,8.0,8.0,7.0,1961.0,898.0,0.198929,19207,8.5,Very low
000000000045629,109,SR 3002,MAHANTANGO CREEK,1.5 MI. SOUTH MEISERVILLE,8.0,8.0,7.0,2009.0,536.0,0.198919,19208,8.5,Very low
000000000011124,31,T-562 SARVEY MILL,TOBY CREEK,"1.2 mi NW, int. w/ SR1005",5.0,5.0,7.0,1996.0,50.0,0.198898,19209,8.5,Very low
000000000003099,5,SR0839,MAHONING CREEK,MILTON,5.0,5.0,5.0,1942.0,692.0,0.198858,19210,8.5,Very low
000000000043108,27,SR 99-I 99,SR 220 / N.BALD EAGLE CR,1.5 MILE N PORT MATILDA,7.0,7.0,7.0,2005.0,12419.0,0.198804,19211,8.4,Very low
000000000042130,27,SR 99 I-99,SEDA-COG/NIT&BALD EGL RR,1.0 MI E PORT MATILDA,7.0,7.0,7.0,2003.0,12454.0,0.198777,19212,8.4,Very low
000000000024898,81,SR 2022,MILL CREEK,1.5 MI NW OF WARRENSVILLE,8.0,7.0,7.0,1973.0,887.0,0.198762,19213,8.4,Very low
000000000019710,65,SR2010,TROUT RUN,TROUT RUN NO.2,5.0,5.0,6.0,1983.0,149.0,0.198743,19214,8.4,Very low
000000000005186,11,SR3055(SPRNG RIDGE,US 222 (PARK RD),SPRING RIDGE DR OVER 222,7.0,7.0,6.0,1997.0,11655.0,0.198664,19215,8.4,Very low
000000000004878,11,SR501 (PA501),TRIB.SWATARA CREEK,2 MI.S.OF BETHEL,5.0,5.0,5.0,1928.0,6200.0,0.198529,19216,8.4,Very low
000000000009174,25,PA TPK (I-476),LEHIGH RIVER,CARBON & LUZERNE CO. LINE,5.0,5.0,5.0,1955.0,14889.0,0.198449,19217,8.4,Very low
000000000032105,113,T-434  NORTON RD,LICK CREEK,0.5 MI. N OF MILLVIEW,6.0,5.0,5.0,1963.0,54.0,0.198413,19218,8.4,Very low
000000000006264,15,SR 1029,BULLARDS CREEK,NORTH ROME,8.0,8.0,7.0,1961.0,197.0,0.198293,19219,8.4,Very low
000000000025093,81,T-414  CTY BDG 104,HOAGLAND RUN,0.05 MI. S. QUIGGLEVILLE,7.0,7.0,7.0,1989.0,149.0,0.198206,19220,8.4,Very low
000000000006936,17,HELLERTOWN STREET,BRANCH BEAVER RUN,2MI.TO LR 09085    08A13,5.0,5.0,5.0,1940.0,4987.0,0.19815,19221,8.4,Very low
000000000006996,17,DUBLIN PIKE,MORGAN CREEK,.1MI.TO LR 09082  14D02,4.0,4.0,4.0,1930.0,10965.0,0.198073,19222,8.4,Very low
000000000005272,11,SR 4028(LR06032SP),TRIB.TO MILL CREEK,HEX HWY NEAR WILLOW ROAD,5.0,5.0,5.0,1932.0,3704.0,0.198065,19223,8.4,Very low
000000000039141,101,Green Lane,"Schuyl Rv,NSRC,Manayk CN",W of Main Street 16G12,5.0,5.0,5.0,1928.0,20000.0,0.197997,19224,8.4,Very low
000000000041717,81,"T-670,  CTY BR 105",LYCOMING CREEK,0.2 MI. S END OF RALSTON,7.0,8.0,7.0,2002.0,204.0,0.197967,19225,8.4,Very low
000000000023112,77,PA 145(LR 555),JORDAN CREEK,7TH ST.OVER JORDAN CREEK,5.0,5.0,5.0,1929.0,63939.0,0.197962,19226,8.4,Very low
000000000043370,27,SR 99-I 99,SELLERS LANE/WADDLE CR,5 MI W STATE COLLEGE,7.0,7.0,7.0,2005.0,12419.0,0.197909,19228,8.4,Very low
000000000043112,27,SR 99-I 99,SR 3040/ N.BALD EAGLE CR,1.5MI N PORT MATILDA EXIT,7.0,7.0,7.0,2005.0,12454.0,0.197909,19227,8.4,Very low
000000000003300,5,SR3027,DOCK HOLLOW RUN,DOCK HOLLOW RUN NO.1,4.0,4.0,4.0,1955.0,41.0,0.197764,19229,8.4,Very low
000000000025074,81,T-510,MILL CREEK,VILLAGE OF BALLS MILLS,5.0,5.0,4.0,1950.0,100.0,0.197732,19230,8.4,Very low
000000000034578,125,SR 0079,SR 1025,NORTH STRABANE TOWNSHIP,6.0,6.0,6.0,1997.0,23776.0,0.197639,19231,8.4,Very low
000000000038590,101,INTERSTATE 95 S.B.,"FRANKFD AV,FRNKFRD EL.",N.BEN FRANKLIN BR3590H06,5.0,5.0,5.0,1977.0,66507.0,0.197558,19232,8.3,Very low
000000000033204,117,SR 4027 Cum Crk Rd,OVER CUMMINGS CREEK,2.5 MI NE OF ELBRIDGE,8.0,7.0,7.0,1979.0,675.0,0.197537,19233,8.3,Very low
000000000005273,11,SR 4028(LR06032SP),TRIB.TO MILL CREEK,HEX HWY.NEAR PINE ROAD,5.0,4.0,5.0,1932.0,3704.0,0.19744,19234,8.3,Very low
000000000042129,27,SR 99-I 99,SEDA-COG/NIT&BALD EGL RR,1 MILE EAST PORT MATILDA,6.0,7.0,7.0,2003.0,12419.0,0.197367,19235,8.3,Very low
000000000019937,67,SR 22-US 22,SR 2005,4 MI W THOMPSONTOWN,5.0,5.0,5.0,1972.0,8737.0,0.197361,19236,8.3,Very low
000000000017628,55,PA TPK (I-76),TROUT RUN,BETWEEN BLUE & KIT TUNLS,6.0,6.0,5.0,1939.0,21433.0,0.197294,19237,8.3,Very low
000000000019463,63,T-680 POWER PLANT,TWO LICK CREEK,0.3 MI FROM US 119,7.0,7.0,7.0,1999.0,162.0,0.197294,19238,8.3,Very low
000000000043371,27,SR 99-I 99,SELLERS LANE/WADDLE CR,5 MI W STATE COLLEGE,7.0,7.0,7.0,2005.0,12454.0,0.197273,19239,8.3,Very low
000000000011152,31,T-526 OLD TOWN RD,PINEY CREEK,"0.2 mi E, int w/ SR 68",5.0,5.0,6.0,1991.0,150.0,0.197232,19240,8.3,Very low
000000000043362,27,SR 99-I 99,SEDA-COG/NIT&BALD EGL RR,1 MILE WEST PORT MATILDA,6.0,7.0,7.0,2006.0,6583.0,0.197222,19241,8.3,Very low
000000000043012,27,SR 80-I 80 WB,SEDA-COG/N & B E/SR 150,EXIT 158 MILESBURG INTER.,7.0,7.0,7.0,2005.0,11354.0,0.197143,19242,8.3,Very low
000000000009444,27,SR 3040,MUD LICK RUN,4 MI NE PORT MATILDA,5.0,5.0,5.0,1930.0,2220.0,0.197097,19243,8.3,Very low
000000000009379,27,SR 150-PA 150,LOGAN BRANCH,BELLEFONTE BORO,4.0,4.0,5.0,1934.0,14674.0,0.197075,19244,8.3,Very low
000000000009794,27,ON TSR 959,MOSHANNON CREEK,WINBURNE,5.0,5.0,5.0,1952.0,291.0,0.197048,19245,8.3,Very low
000000000019936,67,SR 22-US 22,SR 2005,4 MI W THOMPSONTOWN,5.0,5.0,5.0,1972.0,8298.0,0.196844,19246,8.3,Very low
000000000038290,133,S. MAIN STREET,MANHATTAN RUN,MAIN ST;MANHATT RUN,5.0,5.0,5.0,1931.0,1500.0,0.196747,19247,8.3,Very low
000000000030289,105,SR 1001,TRIB. PINE CREEK,BROOKLAND,4.0,4.0,4.0,1941.0,186.0,0.196668,19248,8.3,Very low
000000000009165,25,PA TPK (I-476),SR 0534; LR 13018,4 MI W OF ALBRIGHTSVILLE,5.0,5.0,5.0,1956.0,24228.0,0.196586,19249,8.3,Very low
000000000004814,11,PA 419(LR 382),TULPEHOCKEN CREEK,.75 MI.N.OF WOMELSDORF,5.0,5.0,5.0,1926.0,4439.0,0.196533,19250,8.3,Very low
000000000025059,81,T-762 (CTY BR 101),PINE CREEK,VILLAGE OF CEDAR RUN,6.0,7.0,7.0,1977.0,200.0,0.19643,19251,8.3,Very low
000000000042466,27,SR 99  I-99,SR 550-PA 550,4 MI SOUTH STATE COLLEGE,7.0,7.0,7.0,2004.0,12419.0,0.196385,19252,8.2,Very low
000000000022719,75,PA 501; S.College,TULPEHOCKEN CREEK,MYERSTOWN BOROUGH,4.0,4.0,5.0,1940.0,8640.0,0.196252,19253,8.2,Very low
000000000047012,119,SR 3004,LAUREL RUN,1 MI EAST OF GLEN IRON,8.0,8.0,8.0,2011.0,432.0,0.196213,19254,8.2,Very low
000000000006634,15,T-738  (TWP. BR #3,JOHNSONS CREEK,1.7 MI. SE OF ROME BORO,6.0,7.0,7.0,1990.0,50.0,0.196213,19255,8.2,Very low
000000000013564,41,US 11; SR 0011,LETORT SPRING CREEK,1 MI EAST OF MIDDLESEX,5.0,4.0,5.0,1908.0,22247.0,0.196195,19256,8.2,Very low
000000000043491,11,SR 3018,US 222,SR 3018 OVER US 222,7.0,7.0,7.0,2004.0,1174.0,0.196189,19257,8.2,Very low
000000000034535,125,SR 0079,SR 2020 & TENMILE CREEK,AMWELL TOWNSHIP,7.0,6.0,7.0,1998.0,11458.0,0.196047,19258,8.2,Very low
000000000006584,15,T-651,TRIB.OF N.BR.SUGAR CREEK,1.3 M W. OF COLUMBIA X-RD,4.0,4.0,5.0,1977.0,50.0,0.196013,19259,8.2,Very low
000000000014599,43,SR 4013,W.BRANCH RATTLING CREEK,2 MI S. LYKENS,5.0,5.0,4.0,1974.0,372.0,0.195994,19260,8.2,Very low
000000000006668,15,T-874  (CO.BR.#36),FARGO CREEK,1.1 MI. SW OF SILVARA,5.0,5.0,4.0,1950.0,100.0,0.195718,19261,8.2,Very low
000000000019129,63,SR0403,YELLOW CREEK,HEILWOOD,4.0,4.0,6.0,1934.0,696.0,0.195706,19262,8.2,Very low
000000000006514,15,SR 4019,SUGAR CREEK,VILLAGE OF AUSTINVILLE,7.0,7.0,7.0,1948.0,504.0,0.195672,19263,8.2,Very low
000000000027014,89,SR 3010(LR 45053),POHOPOCO CREEK,MILL POND ROAD,4.0,4.0,4.0,1949.0,287.0,0.195657,19264,8.2,Very low
000000000043353,27,SR 80-I 80,SEDA-COG/N & B E/SR 150,EXIT 158 MILESBURG INTER,6.0,7.0,7.0,2006.0,12254.0,0.195622,19265,8.2,Very low
000000000005149,11,SR 3009 (LR 06075),WYOMISSING CREEK,WYOMISSING AVE.@ MOHNTON,5.0,5.0,5.0,1928.0,6178.0,0.195613,19266,8.2,Very low
000000000033608,119,T-400    CTY BR 18,RAPID RUN,0.3 MI. N. OF FOREST HILL,5.0,5.0,6.0,1916.0,50.0,0.195591,19267,8.2,Very low
000000000046222,109,SR 4007,MIDDLE CREEK,1 MI N OF BEAVERTOWN BORO,8.0,7.0,7.0,2010.0,460.0,0.195538,19268,8.2,Very low
000000000033495,119,SR 1006,OVER LITTLE BUFFALO CRK,1 MI NE KELLY CROSS ROADS,7.0,7.0,7.0,1951.0,79.0,0.195422,19269,8.2,Very low
000000000043384,27,SR 99-I 99,SEDA-COG/NIT&BALD EGL RR,1 MILE WEST PORT MATILDA,6.0,7.0,7.0,2006.0,6883.0,0.195109,19270,8.2,Very low
000000000028339,93,I-80 EBL,OVER CHILLISQUAQUE CREEK,6.7 MI. W DANVILLE EXIT,8.0,8.0,7.0,1962.0,14014.0,0.19509,19271,8.2,Very low
000000000021774,71,PA TPK (I-76),MIDDLE CREEK,I ML N.HOPELAND,6.0,6.0,6.0,1950.0,24971.0,0.195008,19272,8.2,Very low
000000000029429,99,US 11&15; SR 0011,SHERMANS CREEK; T-309,NEAR DUNCANNON BORO,5.0,5.0,5.0,1959.0,9598.0,0.194981,19273,8.1,Very low
000000000028457,93,T-390  CO. BR #21,MAHONING CREEK,0.9 MI W OF KASEVILLE,7.0,6.0,7.0,1974.0,50.0,0.194973,19274,8.1,Very low
000000000068782,81,SR 0220 NBL,OVER RAMP A-1,3 MI WEST NEWBERRY,8.0,8.0,8.0,2023.0,8568.0,0.194688,19275,8.1,Very low
000000000006575,15,T - 553,WALLACE RUN,1.4 MI E OF BURLINGTON,3.0,4.0,4.0,1940.0,50.0,0.194683,19276,8.1,Very low
000000000029299,97,SR 4018,OVER LITTLE SHAMOKIN CR.,7 MI SOUTHEAST OF SUNBURY,6.0,6.0,6.0,1947.0,3150.0,0.194668,19277,8.1,Very low
000000000025028,81,SR 4010,LARRYS CREEK,1 MI NE OF COGAN HOUSE,7.0,7.0,6.0,1933.0,114.0,0.19465,19278,8.1,Very low
000000000042082,81,T-371  CTY BDG 114,LARRY'S CREEK,0.5 MI SSW OF LARRYVILLE,7.0,8.0,7.0,2003.0,100.0,0.194526,19279,8.1,Very low
000000000041388,33,SR 1001,MONTGOMERY CREEK,HYDE,7.0,7.0,6.0,2001.0,6886.0,0.194468,19280,8.1,Very low
000000000005010,11,SR 1025(LR 06120),LITTLE LEHIGH CREEK,CENTENNIAL ROAD,5.0,5.0,5.0,1934.0,302.0,0.194362,19281,8.1,Very low
000000000006535,15,SR 4027,OVER BUCK CREEK,2MI SW OF BENTLEY CREEK,6.0,6.0,4.0,1938.0,236.0,0.19426,19282,8.1,Very low
000000000006985,17,DUBLIN PIKE,NORTH BR.NESHAMINY CREEK,FOUNTAINVILLE      22G05,,5.0,5.0,1920.0,18709.0,0.194254,19283,8.1,Very low
000000000042109,27,SR 99-I 99,LAUREL AND OLIVER RUNS,2 MILES WEST PORT MATILDA,7.0,7.0,7.0,2003.0,7082.0,0.194243,19284,8.1,Very low
000000000027954,91,ROBERTS ROAD,SKIPPACK CREEK,1.7 N of  PA-63   3031-E7,2.0,3.0,1.0,1908.0,26.0,0.194212,19285,8.1,Very low
000000000007705,17,PA TPK (I-476),"SR 4055, LR 09109",WEST OF TRUMBAUERSVILLE,5.0,5.0,5.0,1955.0,50307.0,0.194145,19286,8.1,Very low
000000000040878,11,PA 724 SHILLINGTON,US 222,SHILLINGTON ROAD,7.0,7.0,6.0,2000.0,12241.0,0.19411,19287,8.1,Very low
000000000006445,15,SR 3029,GULF CREEK,GRANVILLE CENTER,7.0,5.0,7.0,1967.0,72.0,0.193977,19288,8.1,Very low
000000000024722,81,SR 284,FLICKS RUN,4 MI W OF BUTTONWOOD,7.0,6.0,7.0,1932.0,119.0,0.193949,19289,8.1,Very low
000000000028466,93,RAILROAD STREET,SECHLER RUN,BORO OF DANVILLE,4.0,4.0,7.0,1969.0,2000.0,0.19381,19290,8.1,Very low
000000000008141,19,SR4013,BLACKS CREEK,EAST OF HARRISVILLE,5.0,5.0,5.0,1990.0,39.0,0.193644,19291,8.1,Very low
000000000032085,113,CHERRY TWP T-380,BIRCH CREEK,1.7 MI E OF MILDRED,7.0,7.0,7.0,1989.0,50.0,0.193592,19292,8.1,Very low
000000000045634,27,SR 1001,MARSH CREEK,ROMOLA,7.0,7.0,7.0,2009.0,625.0,0.193502,19293,8.1,Very low
000000000068783,81,SR0220(LR1073WBL),OVER RAMP A-1,3 MI WEST NEWBERRY,8.0,8.0,8.0,2022.0,8963.0,0.193485,19294,8.0,Very low
000000000006350,15,SR 1067,TRIBUTARY SATTERLEE CRK,6 MI. EAST OF ATHENS BORO,7.0,5.0,6.0,1941.0,163.0,0.193426,19295,8.0,Very low
000000000019528,63,SCHOOL STREET,MARSH RUN,BTW S 4TH & S COULTER AVE,6.0,6.0,5.0,1961.0,450.0,0.193234,19296,8.0,Very low
000000000006392,15,SR 3002,BLACK CREEK,VILLAGE OF OVERTON,6.0,7.0,7.0,1971.0,775.0,0.193212,19297,8.0,Very low
000000000003772,7,WOLF RUN RD,WOLF RUN,0.3  MI. EAST OF SR 4043,5.0,5.0,5.0,1966.0,548.0,0.193199,19298,8.0,Very low
000000000039364,101,RAMP J(76)TO 676EB,SCHUYLKILL RIVER BANK,NR.VINE ST.INCH.  3590A08,5.0,5.0,5.0,1956.0,18036.0,0.193178,19299,8.0,Very low
000000000039589,5,SR1034,NORTH FORK PINE CREEK,MOSGROVE,5.0,5.0,5.0,1938.0,133.0,0.193094,19300,8.0,Very low
000000000007851,19,SR 0068,BUFFALO CREEK,CHICORA BORO,4.0,4.0,5.0,1922.0,6798.0,0.193067,19301,8.0,Very low
000000000046200,63,SR3003,CONEMAUGH RIVER,TUNNELTON,7.0,7.0,7.0,2010.0,411.0,0.193054,19302,8.0,Very low
000000000033284,117,LIBERTY TWP T-323,BLOCKHOUSE CREEK,0.7 MI. N. OF LIBERTY,7.0,7.0,7.0,1989.0,50.0,0.19303,19303,8.0,Very low
000000000025170,81,E.  CENTRAL AVE,HAGERMANS RUN,SOUTH WILLIAMSPORT BORO,5.0,5.0,6.0,1920.0,500.0,0.192834,19304,8.0,Very low
000000000023552,77,PA TPK (I-476),"SR 3008, LR39043",NEAR ALLENTOWN,5.0,5.0,5.0,1956.0,30563.0,0.192782,19305,8.0,Very low
000000000041667,27,SR 99-I 99,PRISON ROAD E/VENTURE DR,1/2 MI N SR 150 INTERCHAN,7.0,7.0,7.0,2001.0,11057.0,0.192771,19306,8.0,Very low
000000000038289,133,EISENHOWER DRIVE,TR.S.BR.CONEWAGO CRK.,HANOVER BORO NORTH RIDGE,5.0,5.0,5.0,1991.0,10000.0,0.192711,19307,8.0,Very low
000000000025534,83,SR 4011,BENNETT BROOK,BRADFORD,4.0,4.0,4.0,1940.0,100.0,0.192645,19308,8.0,Very low
000000000033550,119,SR 3003=8TH STREET,BUFFALO CREEK,BORO OF MIFFLINBURG,7.0,5.0,5.0,1940.0,1484.0,0.192625,19309,8.0,Very low
000000000022922,75,N CORNWALL ROAD,SNITZ CREEK,CORNWALL BORO/SNITZ CRK.,7.0,7.0,7.0,1993.0,100.0,0.192597,19310,8.0,Very low
000000000047409,11,OLD ROUTE 22,Trib to Northkill Ck,Northkill & S. Northkill,5.0,5.0,5.0,1922.0,357.0,0.192534,19311,8.0,Very low
000000000012850,37,T-312  CTY BR #157,EAST BR. FISHING CREEK,JAMISON CITY,3.0,3.0,5.0,1977.0,75.0,0.192451,19312,8.0,Very low
000000000040342,125,SR 1045,CHARTIERS CREEK,S. TRABENE & CHARTIERS TW,7.0,7.0,7.0,1998.0,3149.0,0.1922,19313,8.0,Very low
000000000023276,77,SR 2016 (LR39006),TRIB. TO HOSENSACK CREEK,150 FEET WEST OF SR 2027,5.0,5.0,5.0,1934.0,2035.0,0.192092,19314,8.0,Very low
000000000028969,97,PA 44,DRY RUN,0.5 MI N OF WATSONTOWN,8.0,8.0,6.0,1962.0,3455.0,0.191947,19315,7.9,Very low
000000000017514,55,SR2016;Clay Hill R,Trib. to Antietam Creek,.5 mi NW of Five Forks,5.0,5.0,5.0,1960.0,757.0,0.191754,19316,7.9,Very low
000000000008976,25,I80 EB (LR1009),RAMPS G & H SR 8004,EXIT 277(42)TPKE-PA940,5.0,5.0,4.0,1965.0,9892.0,0.191732,19317,7.9,Very low
000000000009604,27,SR 1006,TRIB BALD EAGLE CREEK,MILESBURG,4.0,5.0,5.0,1929.0,836.0,0.191493,19318,7.9,Very low
000000000005276,11,SR 4028(LR06046SP),MILL CREEK,STATE ST.,5.0,4.0,5.0,1901.0,5420.0,0.191481,19319,7.9,Very low
000000000019174,63,SR0422,YELLOW CREEK,YELLOW CREEK NO.3,6.0,5.0,5.0,1957.0,7644.0,0.191313,19320,7.9,Very low
000000000017169,51,CAMP HOLLOW ROAD,CAMP RUN,PT. MARION BORO OFF 119,0.0,4.0,0.0,1921.0,100.0,0.191249,19321,7.9,Very low
000000000011170,31,T-310 METZ RD,RICHEY RUN,"0.1 mi N, int w/ SR 0038",,5.0,5.0,1910.0,50.0,0.191107,19322,7.9,Very low
000000000033064,117,SR 2027,CANOE CAMP CREEK,1 MI SE OF CANOE CAMP,7.0,5.0,5.0,1954.0,491.0,0.191077,19323,7.9,Very low
000000000034574,125,SR 0079,SR 0519,NORTH STRABANE TOWNSHIP,7.0,6.0,6.0,1993.0,29744.0,0.191075,19324,7.9,Very low
000000000016884,51,SR 2031,COAL LICK RUN,SOUTH UNION TOWNSHIP,4.0,4.0,4.0,1918.0,3372.0,0.191068,19325,7.9,Very low
000000000010913,31,SR0066,PINEY CREEK,LIMESTONE,6.0,6.0,6.0,1998.0,3765.0,0.191029,19326,7.9,Very low
000000000056708,109,US 522,BEAVER CREEK,2 MI W OF BEAVER SPRINGS,7.0,8.0,8.0,2021.0,4342.0,0.190957,19327,7.9,Very low
000000000027945,91,PRICE ROAD,UNAMI CREEK,3 MI N SR 63 ADC 2918-B3,,0.0,1.0,1919.0,51.0,0.190956,19328,7.9,Very low
000000000032083,113,CHERRY TWP.T-359,LITTLE LOYALSOCK CREEK,2.4 MI W OF DUSHORE,7.0,6.0,7.0,1975.0,110.0,0.190782,19329,7.9,Very low
000000000022439,73,STATE LINE RD.,HICKORY CREEK,1/4 MI. SOUTH OF SR 0317,5.0,5.0,4.0,1940.0,491.0,0.190763,19330,7.9,Very low
000000000018486,59,STONEHILL ROAD 511,PURSLEY CREEK,AT THE SR 3013 INTERSECT,7.0,7.0,6.0,1994.0,50.0,0.190712,19331,7.9,Very low
000000000046714,37,SR 4049,COLES CREEK,3.5 MI NORTH OF BENTON,8.0,8.0,8.0,2011.0,443.0,0.190655,19332,7.9,Very low
000000000017581,55,SR 4007 .,DRY RUN,DRY RUN,5.0,5.0,5.0,1934.0,455.0,0.190631,19333,7.9,Very low
000000000012331,35,SR 2012,BALD EAGLE CR/CR.RD/CARO,CASTANEA FIREMENS MEMORIA,7.0,7.0,7.0,1996.0,679.0,0.190623,19334,7.9,Very low
000000000033336,117,T-336   CTY BR #18,COWANESQUE RIVER,1.7 MI WEST OF WESTFIELD,7.0,7.0,7.0,1989.0,50.0,0.190609,19335,7.9,Very low
000000000024691,81,SR 220,OVER PINE RUN,1.75 MI W OF LINDEN,8.0,8.0,7.0,1941.0,9507.0,0.19056,19336,7.8,Very low
000000000006690,15,T-598 FALL RUN RD,JOHNSONS CREEK,0.2 MI SOUTH OF SR 467,7.0,7.0,7.0,1991.0,100.0,0.190512,19337,7.8,Very low
000000000009443,27,SR 3040,WILLIAMS RUN,3 MI N PORT MATILDA,6.0,6.0,5.0,1953.0,2670.0,0.190482,19338,7.8,Very low
000000000019210,63,SR1004 EB&WB,SR0119 NB&SB,CLYMER RAMPS,5.0,5.0,4.0,1970.0,5616.0,0.190455,19339,7.8,Very low
000000000047238,81,SR 2030,RESSER RUN,LOYALSOCKVILLE,8.0,8.0,8.0,2012.0,380.0,0.19044,19340,7.8,Very low
000000000036606,129,SR 3035,BARREN RUN,SOUTH HUNTINGDON TOWNSHIP,5.0,5.0,4.0,1941.0,590.0,0.190109,19341,7.8,Very low
000000000033077,117,SR 3001,KETTLE CREEK,11 MI S OF WATROUS,5.0,5.0,7.0,1932.0,15.0,0.190009,19342,7.8,Very low
000000000019796,65,SR3033 PICKERING,REDBANK CREEK,PICKERING STREET,5.0,5.0,5.0,1986.0,1882.0,0.189991,19343,7.8,Very low
000000000033294,117,T-613,CROOKED CREEK,1.6  MI W OF KEENEYVILLE,5.0,5.0,7.0,1991.0,50.0,0.189986,19344,7.8,Very low
000000000006368,15,SR 2010,TRIB.TO SUGAR RUN,5 MI.S.OF VIALL HILL,6.0,3.0,5.0,1941.0,2195.0,0.189958,19345,7.8,Very low
000000000048884,81,SR 2001,TRIBUTARY SPRING CREEK,3 MI NE ELIMSPORT,8.0,8.0,8.0,2014.0,2736.0,0.1899,19346,7.8,Very low
000000000001639,3,MILLTOWN ROAD,BODINES RUN,3400' NE OF TURNPIKE,,4.0,4.0,1936.0,2080.0,0.189879,19347,7.8,Very low
000000000019336,63,SR3016,TWO LICK CREEK,HOMER CITY - N MAIN ST,3.0,5.0,4.0,1937.0,420.0,0.189759,19348,7.8,Very low
000000000019527,63,MAPLE STREET,MARSH RUN,BTW S 7TH & FLEMING AVE,6.0,6.0,6.0,1961.0,2000.0,0.189751,19349,7.8,Very low
000000000042365,27,SR 322-US 322,SR 3042 / OLIVER RUN,2 MILE NORTH PORT MATILDA,7.0,7.0,7.0,2004.0,5029.0,0.189675,19350,7.8,Very low
000000000042364,27,SR 322-US 322,SR 3042 / OLIVER RUN,2 MILE NORTH PORT MATILDA,7.0,7.0,7.0,2004.0,5485.0,0.189675,19351,7.8,Very low
000000000019011,63,SR0119 NB&SB,TWO LICK CREEK,119 / TWO LICK,6.0,5.0,4.0,1960.0,17012.0,0.189657,19352,7.8,Very low
000000000007932,19,SR0356,SARVER RUN,SARVERVILLE NO.1,5.0,5.0,5.0,1938.0,10782.0,0.189642,19353,7.8,Very low
000000000040428,59,TOWNSHIP RD. 345,PENN. FORK OF FISH CREEK,WEST OF DEEP VALLEY,7.0,7.0,7.0,1999.0,36.0,0.189568,19354,7.8,Very low
000000000033234,117,T-481 (CTY BR. 1),CROOKED CREEK,0.2 MI W. OF SHORTSVILLE,6.0,7.0,7.0,1988.0,50.0,0.189539,19355,7.8,Very low
000000000025125,81,T-706,BEAVER DAM RUN,1.7 MI S. OF BEAVER LAKE,5.0,5.0,5.0,1920.0,52.0,0.189525,19356,7.8,Very low
000000000023309,77,SR 2029(LR 39002),SAUCON CREEK,LIMEPORT PIKE,5.0,5.0,5.0,1927.0,6993.0,0.189522,19357,7.7,Very low
000000000014988,45,CONCHESTER HIGHWAY,CSX RAILROAD,1MILE WEST OF I-95 42J06,3.0,4.0,3.0,1949.0,32167.0,0.189465,19358,7.7,Very low
000000000041668,27,SR 99-I 99,PRISON ROAD E/VENTURE DR,1/2 MI N SR 150 INTERCHAN,7.0,7.0,7.0,2001.0,11586.0,0.189423,19359,7.7,Very low
000000000019529,63,WASHINGTON STREET,MARSH RUN,BTW S 4TH & S COULTER AVE,6.0,6.0,6.0,1961.0,500.0,0.189363,19360,7.7,Very low
000000000023335,77,SR 3001(LR.39021),LITTLE LEHIGH CREEK,77 FT.S.OF LR39023,5.0,5.0,5.0,1929.0,8616.0,0.189356,19361,7.7,Very low
000000000033434,119,I-80 EB,OVER DEITRICK RD T-519,4 MI SW OF WHITE DEER,8.0,8.0,7.0,1970.0,10391.0,0.189176,19362,7.7,Very low
000000000047213,117,SR 2017,MILL CREEK,0.25 MI N OF ROARING BRAN,8.0,8.0,8.0,2012.0,230.0,0.189137,19363,7.7,Very low
000000000025367,83,SR 246-PA 246,BAKER RUN,RIXFORD,4.0,5.0,4.0,1925.0,1037.0,0.189102,19364,7.7,Very low
000000000006342,15,SR 1057,OVER SATTERLEE CREEK,3 MI. E. OF ATHENS BORO,8.0,7.0,5.0,1955.0,725.0,0.189046,19365,7.7,Very low
000000000004834,11,SR 422(LR 149),CACOOSING CREEK,PENN AVE.@ PARK AVE.,6.0,5.0,5.0,1934.0,16737.0,0.189044,19366,7.7,Very low
000000000033276,117,T-789  CTY BR # 9,SEELY CREEK,1 MI N  OF DAGGETT,7.0,7.0,7.0,1989.0,20.0,0.189005,19367,7.7,Very low
000000000007702,17,PA TPK (I-476),UNAMI CREEK,UNAMI CREEK BRIDGE,5.0,5.0,5.0,1955.0,50307.0,0.188813,19368,7.7,Very low
000000000006458,15,SR 3036,SOUTH FORK SUGAR CREEK,1 MI. S.OF TROY BORO,8.0,5.0,6.0,1973.0,195.0,0.188584,19369,7.7,Very low
000000000019013,63,SR0119 NB&SB,STONEY RUN,STONEY RUN NO.1,6.0,5.0,5.0,1960.0,17012.0,0.188543,19370,7.7,Very low
000000000040798,27,SR 99 - I 99,T-425,4 MI SE BELLEFONTE,7.0,7.0,7.0,2000.0,9981.0,0.188469,19371,7.7,Very low
000000000019267,63,SR1047,TR N BR STRAIGHT RUN,UNION HILL,6.0,5.0,4.0,1935.0,364.0,0.18815,19372,7.7,Very low
